witness_ID;text_ID
Zürich, Zentralbibl., Ms. Z XIV 13;Parzival (Wolfram von Eschenbach)
Wolfenbüttel, Herzog August Bibl., Cod. 404.9 (23) Novi;Parzival (Wolfram von Eschenbach)
Würzburg, Staatsarchiv, ohne Sign.;Parzival (Wolfram von Eschenbach)
Straßburg, Stadtbibl., ohne Sign. [6] (verbrannt) ;Pfaffe Konrad: Rolandslied
Privatbesitz Eduard Kausler, Stuttgart [1] (verschollen) ;Pfaffe Konrad: Rolandslied
Sondershausen, Schloßmuseum, germ. lit. 1 ;Pfaffe Konrad: Rolandslied
Schwerin, Landesbibl., ohne Sign. [2] ;Pfaffe Konrad: Rolandslied
Marburg, Staatsarchiv, Best. 340 von Dörnberg, H 1 Nr. 2 ;Pfaffe Konrad: Rolandslied
Erfurt, Universitätsbibl., Cod. Ampl. 4° 65, ;Pfaffe Konrad: Rolandslied
Heidelberg, Universitätsbibl., Cpg 112 ;Pfaffe Konrad: Rolandslied
Vorau, Stiftsbibl., Cod. 276 (früher XI);Pfaffe Lambrecht: Alexanderlied
Straßburg, Seminarbibl., Cod. C. V. 16.6. 4°;Pfaffe Lambrecht: Alexanderlied
Basel, Universitätsbibl., Cod. E VI 26;Pfaffe Lambrecht: Alexanderlied
Berlin, Staatsbibl., mgf 876;Prosa-Lancelot
"Heidelberg, Universitätsbibl., Cpg 91; Heidelberg, Universitätsbibl., Cpg 92";Prosa-Lancelot
Heidelberg, Universitätsbibl., Cpg 147;Prosa-Lancelot
Karlsruhe, Landesbibl., Cod. Donaueschingen 142;Prosa-Lancelot
Marburg, Staatsarchiv, Hr 11,2;Prosa-Lancelot
München, Staatsbibl., Cgm 5250/25;Prosa-Lancelot
Paris, Bibl. Nationale, Dep. Bibl. de l'Arsenal Ms. 8017-8020;Prosa-Lancelot
"Amorbach, Fürstl. Leiningensches Archiv, ohne Sign. (1); Mespelbrunn, Schlossarchiv, ohne Signatur";Prosa-Lancelot
Köln, Hist. Archiv der Stadt, Best. 7020 (W*) 46;Prosa-Lancelot
Schaffhausen, Stadtbibl., Cod. Gen. 37;Prosa-Lancelot
"Wien, Österr. Nationalbibl., Cod. 2779; Linz, Landesarchiv, Buchdeckelfunde Sch. 3, II/4e";Rabenschlacht
Berlin, Staatsbibl., mgf 1062;Rabenschlacht
Graz, Universitätsbibl., Ms. 1969;Rabenschlacht
Heidelberg, Universitätsbibl., Cpg 314;Rabenschlacht
Wien, Österr. Nationalbibl., Cod. Ser. nova 2663;Rabenschlacht
Karlsruhe, Landesbibl., Cod. Donaueschingen 97;Rappoltsteiner Parzifal
Rom, Bibl. Casanatense, Mss. 1409 (olim A I 19);Rappoltsteiner Parzifal
Gotha, Forschungsbibl. der Universität Erfurt, Cod. Memb. II 42;Reinfried von Braunschweig
Heidelberg, Universitätsbibl., Cpg 399;Reinolt von Montelban
Heidelberg, Universitätsbibl., Cpg 340 ;Reinolt von Montelban
Frankfurt a. M., Universitätsbibl., Ms. germ. qu. 2;Rosengarten zu Worms
Prag, Nationalbibl., Cod. XXIV.C.5;Rosengarten zu Worms
Privatbesitz Bernhard Joseph Docen (?), München;Rosengarten zu Worms
Straßburg, Stadtbibl., Cod. B 81;Rosengarten zu Worms
Straßburg, Seminarbibl., Heldenbuch (ohne Sign.);Rosengarten zu Worms
Prag, Nationalmuseum, Cod. I E a 3;Rosengarten zu Worms
Pommersfelden, Gräfl. Schönbornsche Schloßbibl., Cod. 54 (2798);Rosengarten zu Worms
Pommersfelden, Gräfl. Schönbornsche Schloßbibl., Cod. 5 (2949);Rosengarten zu Worms
Krakau, Bibl. Jagiellońska, Berol. mgq 1497;Rosengarten zu Worms
Kempen, Pfarrarchiv, H 44;Rosengarten zu Worms
Heidelberg, Universitätsbibl., Cpg 359;Rosengarten zu Worms
München, Staatsbibl., Cgm 429;Rosengarten zu Worms
Dresden, Landesbibl., Mscr. M 201;Rosengarten zu Worms
Dresden, Landesbibl., Mscr. M 56;Rosengarten zu Worms
Dessau, Landesbücherei, Hs. Georg. 224.4°;Rosengarten zu Worms
Danzig / Gdańsk, Bibl. der Poln. Akademie der Wissenschaften (BGPAN), Ms. 2412;Rosengarten zu Worms
Berlin, Staatsbibl., Nachlaß Grimm 131,4;Rosengarten zu Worms
Berlin, Staatsbibl., Ms. theol. lat. fol. 82, Vorderer und hinterer Spiegel;Rosengarten zu Worms
Berlin, Staatsbibl., mgq 744;Rosengarten zu Worms
Berlin, Staatsbibl., mgq 577;Rosengarten zu Worms
"Ebstorf, Klosterbibl., Ms. VI 8a; Kopenhagen, Königl. Bibl., Fragm. 2508; Marburg, Staatsarchiv, Best. 147 Hr 1 Nr. 6";Rosengarten zu Worms
Brüssel, Königl. Bibl., ms. 18232;Rudolf von Ems: Alexander
Krakau, Bibl. Jagiellońska, Berol. mgq 647;Rudolf von Ems: Alexander
München, Staatsbibl., Cgm 203;Rudolf von Ems: Alexander
"Berlin, Staatsbibl., mgf 720a; Herdringen, Archiv des Freiherrn von Fürstenberg-Herdringen, ohne Sign.";Rudolf von Ems: Barlaam und Josaphat
"Berlin, Staatsbibl., mgf 737, Bl. 16-18; Berlin, Staatsbibl., mgf 737, Bl. 19; Göttweig, Stiftsbibl., ohne Sign.; Herzogenburg, Stiftsbibl., Cod. 92, Vorderer und hinterer Spiegel; Wien, Österr. Nationalbibl., Cod. 15336";Rudolf von Ems: Barlaam und Josaphat
Berlin, Staatsbibl., mgf 720b;Rudolf von Ems: Barlaam und Josaphat
Berlin, Staatsbibl., mgf 20;Rudolf von Ems: Barlaam und Josaphat
Berlin, Staatsbibl., Nachlaß Grimm 132,12;Rudolf von Ems: Barlaam und Josaphat
Basel, Universitätsbibl., Cod. N I 4, Bl. S;Rudolf von Ems: Barlaam und Josaphat
Augsburg, Universitätsbibl., Cod. I.3.4° 1;Rudolf von Ems: Barlaam und Josaphat
Aarau, Kantonsbibl., WaF 235;Rudolf von Ems: Barlaam und Josaphat
Wien, Österr. Nationalbibl., Cod. 2884;Rudolf von Ems: Barlaam und Josaphat
Berlin, Staatsbibl., Fragm. 93b;Rudolf von Ems: Barlaam und Josaphat
"Berlin, Staatsbibl., mgo 137; München, Staatsbibl., Cgm 5249/64";Rudolf von Ems: Barlaam und Josaphat
Warschau, Nationalbibl., Cod. 8097 III;Rudolf von Ems: Barlaam und Josaphat
Stuttgart, Landesbibl., Cod. fragm. 42;Rudolf von Ems: Barlaam und Josaphat
Bonn, Universitätsbibl., Cod. S 502;Rudolf von Ems: Barlaam und Josaphat
Berlin, Staatsbibl., mgf 737, Bl. 20-21;Rudolf von Ems: Barlaam und Josaphat
Cologny-Genf, Bibl. Bodmeriana, Cod. Bodm. 72;Rudolf von Ems: Barlaam und Josaphat
Cologny-Genf, Bibl. Bodmeriana, Cod. Bodm. 155;Rudolf von Ems: Barlaam und Josaphat
Düsseldorf, Universitäts- und Landesbibl., Ms. fragm. K 4: 003;Rudolf von Ems: Barlaam und Josaphat
Freiburg i. Br., Universitätsbibl., Hs. 480;Rudolf von Ems: Barlaam und Josaphat
"Freiburg i. Br., Universitätsbibl., Hs. 529; Karlsruhe, Landesbibl., Cod. K 2912, II A 1, a";Rudolf von Ems: Barlaam und Josaphat
"Fulda, Landesbibl., Cod. C 4a; Halle (Saale), Archiv der Franckeschen Stiftungen, Sign. 12 C.7, Vorderer Spiegel; Speyer, Landesbibl., Frg. 58 in 3a.7884 Rara";Rudolf von Ems: Barlaam und Josaphat
Göttingen, Staats- und Universitätsbibl., 2° Cod. Ms. philol. 188/10;Rudolf von Ems: Barlaam und Josaphat
Göttingen, Staats- und Universitätsbibl., 8° Cod. Ms. philol. 189b;Rudolf von Ems: Barlaam und Josaphat
Hamburg, Staats- und Universitätsbibl., Cod. germ. 19;Rudolf von Ems: Barlaam und Josaphat
Hannover, Kestner-Museum, Inv. Nr. 3979;Rudolf von Ems: Barlaam und Josaphat
Heidelberg, Universitätsbibl., Cpg 341;Rudolf von Ems: Barlaam und Josaphat
Heidelberg, Universitätsbibl., Cpg 811;Rudolf von Ems: Barlaam und Josaphat
Karlsruhe, Landesbibl., Cod. Donaueschingen 73;Rudolf von Ems: Barlaam und Josaphat
London, British Libr., MS Add. 10288, Bl. 12-19, 41-88, 121-152;Rudolf von Ems: Barlaam und Josaphat
London, British Libr., MS Add. 10288, Bl. 157;Rudolf von Ems: Barlaam und Josaphat
Straßburg, Stadtbibl., Cod. B 144;Rudolf von Ems: Barlaam und Josaphat
Straßburg, Stadtbibl., Cod. A 94;Rudolf von Ems: Barlaam und Josaphat
Schaffhausen, Staatsarchiv, Fragment 3;Rudolf von Ems: Barlaam und Josaphat
"Schaffhausen, Staatsarchiv, Einband am Einnahmeverzeichnis Allerheiligen AA 4/1560-1561; Zürich, Zentralbibl., Ms. C 79c, Bl. 3-4";Rudolf von Ems: Barlaam und Josaphat
St. Petersburg, Nationalbibl., Nem. O. v. XIV.3;Rudolf von Ems: Barlaam und Josaphat
Rom (Vatikanstadt), Bibl. Apostolica Vaticana, Cod. Regin. lat. 1423;Rudolf von Ems: Barlaam und Josaphat
Thorn / Toruń, Universitätsbibl., Rps 40/IV;Rudolf von Ems: Barlaam und Josaphat
Nürnberg, Germanisches Nationalmuseum, Bibliothek, Hs. 7199;Rudolf von Ems: Barlaam und Josaphat
München, Staatsbibl., Cgm 5249/68;Rudolf von Ems: Barlaam und Josaphat
München, Staatsbibl., Cgm 5249/21;Rudolf von Ems: Barlaam und Josaphat
München, Staatsbibl., Cgm 273;Rudolf von Ems: Barlaam und Josaphat
München, Staatsbibl., Cgm 16;Rudolf von Ems: Barlaam und Josaphat
Los Angeles, The J. Paul Getty-Museum, Ms. Ludwig XV 9;Rudolf von Ems: Barlaam und Josaphat
London, British Libr., MS Add. 24946;Rudolf von Ems: Barlaam und Josaphat
"Nikolsburg, Schloßarchiv, ohne Sign.; Prag, Nationalmuseum, Cod. I E a 7";Rudolf von Ems: Barlaam und Josaphat
Breslau / Wrocław, Universitätsbibl., Cod. R 3259;Rudolf von Ems: Barlaam und Josaphat
Würzburg, Universitätsbibl., Dt. Fragm. 1;Rudolf von Ems: Barlaam und Josaphat
Privatbesitz Raymund Krafft zu Delmensingen, Ulm (?);Rudolf von Ems: Barlaam und Josaphat
Wolfenbüttel, Herzog August Bibl., Cod. 72 Aug. 2°, Falze;Rudolf von Ems: Barlaam und Josaphat
Privatsammlung Eis, Heidelberg, Hs. 153;Rudolf von Ems: Barlaam und Josaphat
Privatbesitz Heinrich Schreiber, Freiburg i. Br. (2);Rudolf von Ems: Barlaam und Josaphat
Wien, Österr. Nationalbibl., Cod. 2793;Rudolf von Ems: Der guote Gêrhart
Wien, Österr. Nationalbibl., Cod. 2699;Rudolf von Ems: Der guote Gêrhart
Köln, Hist. Archiv der Stadt, Best. 7010 (W) 337;Rudolf von Ems: Willehalm von Orlens
Krakau, Bibl. Jagiellońska, Berol. mgq 1303 Nr. 4;Rudolf von Ems: Willehalm von Orlens
Meiningen, Hofbibl., Hs. 27 (früher Hs. 48);Rudolf von Ems: Willehalm von Orlens
München, Staatsbibl., Cgm 63;Rudolf von Ems: Willehalm von Orlens
München, Staatsbibl., Cgm 5249/7a;Rudolf von Ems: Willehalm von Orlens
München, Staatsbibl., Cgm 5249/21e;Rudolf von Ems: Willehalm von Orlens
München, Staatsbibl., Cgm 5249/21f;Rudolf von Ems: Willehalm von Orlens
Münster, Universitäts- und Landesbibl., Fragmente 5,1;Rudolf von Ems: Willehalm von Orlens
Münster, Universitäts- und Landesbibl., Ms. N.R. 380 (früher Ms. N.R. 7000);Rudolf von Ems: Willehalm von Orlens
Nürnberg, Germanisches Nationalmuseum, Bibliothek, Hs. 42573;Rudolf von Ems: Willehalm von Orlens
Kassel, Universitätsbibl. / LMB, 2° Ms. poet. et roman. 2;Rudolf von Ems: Willehalm von Orlens
Prag, Bibl. des Klosters Strahov, Cod. DG III 1;Rudolf von Ems: Willehalm von Orlens
Salzburg, Stiftsbibl. St. Peter, Cod. a VI 56;Rudolf von Ems: Willehalm von Orlens
Straßburg, National- und Universitätsbibl., ms. 2255 (früher L germ. 296.2°);Rudolf von Ems: Willehalm von Orlens
Stuttgart, Landesbibl., Cod. HB XIII 2;Rudolf von Ems: Willehalm von Orlens
Vorau, Stiftsbibl., Cod. 358 (früher CLII), Falzstreifen;Rudolf von Ems: Willehalm von Orlens
Wien;Rudolf von Ems: Willehalm von Orlens
Wien, Österr. Nationalbibl., Cod. 2704;Rudolf von Ems: Willehalm von Orlens
Wien, Österr. Nationalbibl., Cod. 12697;Rudolf von Ems: Willehalm von Orlens
Nürnberg, Germanisches Nationalmuseum, Bibliothek, Hs. 998 (olim Hs. 998 + 5383 + 2285);Rudolf von Ems: Willehalm von Orlens
Karlsruhe, Landesbibl., Cod. Donaueschingen 77;Rudolf von Ems: Willehalm von Orlens
"Karlsruhe, Landesbibl., Cod. Donaueschingen 76; Köln, Hist. Archiv der Stadt, Best. 7050 (Hss.-Fragm.) A 46";Rudolf von Ems: Willehalm von Orlens
Karlsruhe, Landesbibl., Cod. Donaueschingen 74;Rudolf von Ems: Willehalm von Orlens
Altenburg (NÖ), Stiftsbibl., ohne Sign.;Rudolf von Ems: Willehalm von Orlens
Berlin, Staatsbibl., Hdschr. 388;Rudolf von Ems: Willehalm von Orlens
Berlin, Staatsbibl., mgf 748, Bl. 1-3;Rudolf von Ems: Willehalm von Orlens
Berlin, Staatsbibl., mgf 748, Bl. 4;Rudolf von Ems: Willehalm von Orlens
Berlin, Staatsbibl., mgf 923 Nr. 25;Rudolf von Ems: Willehalm von Orlens
Berlin, Staatsbibl., mgq 674;Rudolf von Ems: Willehalm von Orlens
Berlin, Staatsbibl., mgq 1485;Rudolf von Ems: Willehalm von Orlens
"Berlin, Staatsbibl., mgq 1677; Beuron, Bibl. der Erzabtei, Fragm. 54 germanist. 2; Trier, Stadtbibl., Mappe X, Fragm. 8";Rudolf von Ems: Willehalm von Orlens
Berlin, Staatsbibl., mgq 1743;Rudolf von Ems: Willehalm von Orlens
"Berlin, Staatsbibl., Nachlaß Grimm 131,1; Duisburg, Stadtarchiv, ohne Sign. (2)";Rudolf von Ems: Willehalm von Orlens
Wien, Österr. Nationalbibl., Cod. Ser. nova 96;Rudolf von Ems: Willehalm von Orlens
Bonn, Universitätsbibl., Cod. S 501;Rudolf von Ems: Willehalm von Orlens
Den Haag / 's-Gravenhage, Königl. Bibl., Cod. 71 J 54;Rudolf von Ems: Willehalm von Orlens
Den Haag / 's-Gravenhage, Königl. Bibl., Cod. 76 E 1 (früher Cod. 718);Rudolf von Ems: Willehalm von Orlens
Frankfurt a. M., Universitätsbibl., Fragm. germ. II 3;Rudolf von Ems: Willehalm von Orlens
Frankfurt a. M., Universitätsbibl., Ms. germ. qu. 112;Rudolf von Ems: Willehalm von Orlens
Freiburg i. Br., Universitätsbibl., Hs. 512;Rudolf von Ems: Willehalm von Orlens
Gießen, Universitätsbibl., Hs. 101;Rudolf von Ems: Willehalm von Orlens
Göttingen, Staats- und Universitätsbibl., 4° Cod. Ms. philol. 184:VI;Rudolf von Ems: Willehalm von Orlens
Heidelberg, Universitätsbibl., Cpg 4;Rudolf von Ems: Willehalm von Orlens
Heidelberg, Universitätsbibl., Cpg 323;Rudolf von Ems: Willehalm von Orlens
Innsbruck, Landesmuseum Ferdinandeum, Cod. FB 32001;Rudolf von Ems: Willehalm von Orlens
Braunsberg / Braniewo (Polen), Staatl. Akademie, ohne Sign.;Rudolf von Ems: Willehalm von Orlens
Privatbesitz Auktionshaus Venator, Köln, Nr. 1956/15,243;Rudolf von Ems: Willehalm von Orlens
München, Staatsbibl., Cgm 5249/20 ;Schlacht von Alischanz
Krakau, Bibl. Jagiellońska, Berol. mgq 662;Segremors
"Gotha, Forschungsbibl. der Universität Erfurt, Cod. Memb. I 130; Gotha, Forschungsbibl. der Universität Erfurt, Cod. Memb. I 133; Sondershausen, Schloßmuseum, Germ. lit. 2 (olim Hs.-Br. 3); Weimar, Hauptstaatsarchiv, Ernest. Gesamtarchiv, Reg. V, 1";Segremors
München, Staatsbibl., Cgm 579;Seifrit: Alexander
Privatbesitz Gräfl. Familie zu Knyphausen, Lütetsburg, ohne Sign.;Seifrit: Alexander
Wien, Österr. Nationalbibl., Cod. Ser. nova 4212;Seifrit: Alexander
Wien, Österr. Nationalbibl., Cod. 14474;Seifrit: Alexander
Wien, Österr. Nationalbibl., Cod. 13317;Seifrit: Alexander
München, Staatsbibl., Cgm 580;Seifrit: Alexander
Wien, Österr. Nationalbibl., Cod. 2881;Seifrit: Alexander
Straßburg, National- und Universitätsbibl., ms. 2325 (früher L germ. 350.8°);Seifrit: Alexander
Rom, Bibl. dell'Academia Nazionale dei Lincei e Corsiniana, Cod. 821 (Standortnummer 44 A 6);Seifrit: Alexander
Wien, Österr. Nationalbibl., Cod. 2954;Seifrit: Alexander
Philadelphia (Pennsylvania), Univ. of Pennsylvania, Rare Book & Manuscript Libr. Collections, Ms. Cod. 1077 (früher Ms. Ger. 6);Seifrit: Alexander
Prag, Nationalmuseum, Cod. X D 13;Seifrit: Alexander
Michaelbeuern (bei Salzburg), Stiftsbibl., Man. cart. 30;Seifrit: Alexander
Karlsruhe, Landesbibl., Cod. Donaueschingen A III 35;Seifrit: Alexander
Heidelberg, Universitätsbibl., Cpg 347;Seifrit: Alexander
München, Staatsbibl., Cgm 272;Seifrit: Alexander
Cologny-Genf, Bibl. Bodmeriana, Cod. Bodm. 151;Seifrit: Alexander
Chicago (Illinois), University Libr., Ms. 978/978a;Seifrit: Alexander
Berlin, Staatsbibl., mgq 1401;Seifrit: Alexander
Gotha, Forschungsbibl. der Universität Erfurt, Cod. Chart. A 3;Seifrit: Alexander
Hamburg, Staats- und Universitätsbibl., Cod. 12 in scrin. ;Sibille
Dresden, Landesbibl., Mscr. M 201;Sigenot
Heidelberg, Universitätsbibl., Cpg 67;Sigenot
Karlsruhe, Landesbibl., Cod. Donaueschingen 74;Sigenot
Prag, Nationalbibl., Cod. LXIX.D.5 Nr. 48;Sigenot
Stuttgart, Landesbibl., Cod. theol. et phil. 8° 5;Sigenot
Straßburg, Seminarbibl., Heldenbuch (ohne Sign.);Sigenot
Dinkelsbühl, Stadtarchiv, Cod. B 259 (IV);Sigenot
Berlin, Staatsbibl., mgq 1107;Sigenot
München, Staatsbibl., Cgm 5153e, ;Stricker: Karl der Große
Dessau, Landesbibl., Hs. Georg. 224.4°;Stricker: Karl der Große
Hamburg, Staats- und Universitätsbibl., Cod. germ. 19 ;Stricker: Karl der Große
Bonn, Universitätsbibl., Cod. S 500 ;Stricker: Karl der Große
Berlin, Staatsbibl., mgq 1475;Stricker: Karl der Große
Pürglitz/Krivoklát, Schlossbibl., Cod. I b 6 ;Stricker: Karl der Große
Heidelberg, Universitätsbibl., Cpg 332 ;Stricker: Karl der Große
Dresden, Landesbibl., Mscr. M 42;Stricker: Karl der Große
Freiburg i. Br., Universitätsbibl., Hs. 362;Stricker: Karl der Große
Heidelberg, Universitätsbibl., Cpg 388 ;Stricker: Karl der Große
Heidelberg, Universitätsbibl., Cpg 395;Stricker: Karl der Große
Wien, Österr. Nationalbibl., Cod. Ser. nova 4754 ;Stricker: Karl der Große
Gotha, Forschungsbibl., Cod. Memb. II 40 ;Stricker: Karl der Große
München, Staatsbibl., Cgm 5154 ;Stricker: Karl der Große
Karlsruhe, Landesbibl., Cod. St. Peter pap. 48 ;Stricker: Karl der Große
München, Staatsbibl., Cgm 438 ;Stricker: Karl der Große
München, Staatsbibl., Cgm 707 ;Stricker: Karl der Große
"Straßburg, Stadtbibl., ohne Sign. (4) [verbrannt]; ";Stricker: Karl der Große
Wien, Österr. Nationalbibl., Cod. 2715 ;Stricker: Karl der Große
Rom, Bibl. Apostolica Vaticana, Cod. Regin. Lat. 1354;Stricker: Karl der Große
St. Gallen, Stiftsbibl., Cod. 857;Stricker: Karl der Große
Wien, Österr. Nationalbibl., Cod. 2711 ;Stricker: Karl der Große
St. Gallen, Kantonsbibl., VadSlg Ms. 302;Stricker: Karl der Große
"Berlin, Staatsbibl., mgq 667, Pergament, zwei Blätter (olim b); Frankfurt a.M., Stadt- und Universitätsbibl., Ms. germ. oct. 14, ein Blatt (olim t); Karlsruhe, Landesbibl., Cod. K 1452, Innenspalte eines Blattes";Stricker: Karl der Große
Gotha, Forschungsbibl., Cod. Memb. II 39;Stricker: Karl der Große
Salzburg, Universitätsbibl., Cod. M I 330 ;Stricker: Karl der Große
München, Staatsbibl., Cgm 5249/5a ;Stricker: Karl der Große
Berlin, Staatsbibl., mgf 623 ;Stricker: Karl der Große
Privatsammlung Eis, Heidelberg, Hs. 13 ;Stricker: Karl der Große
"Brünn/Brno, Gymnasialbibl., Nr. 5465 [verschollen], Pergament, ein Blatt, (olim p); Budapest, Nationalbibl., Cod. Germ. 61, ein Blatt (olim r); Linz, Landesbibl., Hs. 696, ein Blatt (olim z)";Stricker: Karl der Große
Molsberg, Gräfl. Walderdorffsche Fideikommiss Bibl., Nr.3597 (Bl. 448–457) ;Stricker: Karl der Große
Klagenfurt, Landesarchiv, Cod. Gv 7/42 ;Stricker: Karl der Große
Berlin, Staatsbibl., mgf 923 Nr.26 ;Stricker: Karl der Große
Solothurn, Staatsarchiv, Handschriftenfragmente R 1.1.19 ;Stricker: Karl der Große
Münster, Landesmuseum für Kunst und Kulturgeschichte, Ms. 472;Stricker: Karl der Große
München, Staatsbibl., Cgm 5249/5b ;Stricker: Karl der Große
Berlin, Staatsbibl., mgo 325 ;Stricker: Karl der Große
Breslau/Wroclaw, Bibl. der Poln. Akademie der Wissenschaften, 6243 III, S. 87–88 ;Stricker: Karl der Große
Privatbesitz Antiquariat Dr. Jörn Günther, Hamburg, Nr. 1997/XIII,3 ;Stricker: Karl der Große
Paris, Bibl. Nationale, Ms. allem. 118 e ;Stricker: Karl der Große
Innsbruck, Universitätsbibl., Fragm. 66 ;Stricker: Karl der Große
München, Staatsbibl., Cgm 577;Tandareis und Flordibel (Der Pleier)
St. Gallen, Kantonsbibl., VadSlg Ms. 462a, Fragment 2;Tandareis und Flordibel (Der Pleier)
Heidelberg, Universitätsbibl., Cpg 370;Tandareis und Flordibel (Der Pleier)
Hamburg, Staats- und Universitätsbibl., Cod. germ. 11;Tandareis und Flordibel (Der Pleier)
Dietfurt, Franziskanerkloster, 8° Manuscr. 1;Tandareis und Flordibel (Der Pleier)
Köln, Hist. Archiv der Stadt, Best. 7020 (W*) 46;Tandareis und Flordibel (Der Pleier)
Zürich, Zentralbibl., Ms. Z XIV 37;Tandareis und Flordibel (Der Pleier)
München, Staatsbibl., Cgm 19;Titurel (Wolfram von Eschenbach)
München, Universitätsbibl., 8° Cod. ms. 154 (Cim. 80b), Fragm. II;Titurel (Wolfram von Eschenbach)
Wien, Österr. Nationalbibl., Cod. Ser. nova 2663;Titurel (Wolfram von Eschenbach)
"Trier, Stadtbibl., Mappe X, Fragm. 13; Trier, Stadtbibl., Mappe X, Fragm. 14";Trierer Floyris
Berlin, Staatsbibl., mgf 923 Nr. 5;Tristan (Gottfried von Strassburg)
Augsburg, Universitätsbibl., aus Cod. III.1.4° 8;Tristan (Gottfried von Strassburg)
Privatbesitz Antiquariat Ludwig Rosenthal, München, Nr. 1889/65,491;Tristan (Gottfried von Strassburg)
"Zürich, Staatsarchiv, C VI 1, VI, Nr. 6a; Zürich, Staatsarchiv, C VI 1, VI, Nr. 6b; Zürich, Zentralbibl., Ms. Car. C 182";Tristan (Gottfried von Strassburg)
Würzburg, Universitätsbibl., M. p. misc. f. 35;Tristan (Gottfried von Strassburg)
Wiesbaden, Hauptstaatsarchiv, Abt. 1105 Nr. 42;Tristan (Gottfried von Strassburg)
Wien, Österr. Nationalbibl., Cod. 15340;Tristan (Gottfried von Strassburg)
Wien, Österr. Nationalbibl., Cod. 2707, Bl. II;Tristan (Gottfried von Strassburg)
Wien, Österr. Nationalbibl., Cod. 2707;Tristan (Gottfried von Strassburg)
Tübingen, Universitätsbibl., Cod. Md 671;Tristan (Gottfried von Strassburg)
"Tomsk, Wiss. Bibl. der Staatl. Universität, B-4146; Hamburg, Staats- und Universitätsbibl., Cod. germ. 15, Fragm. 3a; Wolfenbüttel, Herzog August Bibl., Cod. 404.9 (3) Novi";Tristan (Gottfried von Strassburg)
Straßburg, National- und Universitätsbibl., ms. 2280 (früher L germ. 321.8°);Tristan (Gottfried von Strassburg)
München, Staatsbibl., Cgm 5249/75;Tristan (Gottfried von Strassburg)
München, Staatsbibl., Cgm 51;Tristan (Gottfried von Strassburg)
Modena, Bibl. Estense, Ms. Est. 57;Tristan (Gottfried von Strassburg)
"Linz, Landesarchiv, Pa I/3b; St. Pölten, Stadtarchiv, ohne Sign.";Tristan (Gottfried von Strassburg)
Köln, Hist. Archiv der Stadt, Best. 7020 (W*) 88;Tristan (Gottfried von Strassburg)
Köln, Hist. Archiv der Stadt, Best. 7020 (W*) 87;Tristan (Gottfried von Strassburg)
Innsbruck, Landesmuseum Ferdinandeum, Cod. FB 1519/III;Tristan (Gottfried von Strassburg)
"Heidelberg, Universitätsbibl., Cpg 360; Heidelberg, Universitätsbibl., Cpg 349";Tristan (Gottfried von Strassburg)
Frankfurt a. M., Universitätsbibl., Ms. germ. oct. 5;Tristan (Gottfried von Strassburg)
Privatbesitz Johann Georg Scherz, Straßburg;Tristan (Gottfried von Strassburg)
Frankfurt a. M., Universitätsbibl., Fragm. germ. II 5;Tristan (Gottfried von Strassburg)
"Augsburg, Staats- und Stadtbibl., Fragm. germ. 31; Köln, Hist. Archiv der Stadt, Best. 7050 (Hss.-Fragm.) A 44";Tristan (Gottfried von Strassburg)
Berlin, Staatsbibl., mgf 640;Tristan (Gottfried von Strassburg)
Berlin, Staatsbibl., mgf 923 Nr. 4;Tristan (Gottfried von Strassburg)
Berlin, Staatsbibl., mgq 284;Tristan (Gottfried von Strassburg)
Brüssel, Königl. Bibl., ms. 14697;Tristan (Gottfried von Strassburg)
"Dillingen, Studienbibl., XV Fragm. 25; Privatsammlung Eis, Heidelberg, Hs. 63";Tristan (Gottfried von Strassburg)
Florenz, Nationalbibl., Cod. B.R. 226;Tristan (Gottfried von Strassburg)
Modena, Bibl. Estense, Ms. Est. 57;Tristan (Heinrich von Freiberg)
"Tomsk, Wiss. Bibl. der Staatl. Universität, B-4146; Hamburg, Staats- und Universitätsbibl., Cod. germ. 15, Fragm. 3a; Wolfenbüttel, Herzog August Bibl., Cod. 404.9 (3) Novi";Tristan (Heinrich von Freiberg)
"Linz, Landesarchiv, Pa I/3b; St. Pölten, Stadtarchiv, ohne Sign.";Tristan (Heinrich von Freiberg)
Köln, Hist. Archiv der Stadt, Best. 7020 (W*) 87;Tristan (Heinrich von Freiberg)
Florenz, Nationalbibl., Cod. B.R. 226;Tristan (Heinrich von Freiberg)
Berlin, Staatsbibl., mgq 284;Tristan (Ulrich von Türheim)
Berlin, Staatsbibl., mgf 640;Tristan (Ulrich von Türheim)
Privatbesitz Johann Georg Scherz, Straßburg;Tristan (Ulrich von Türheim)
München, Staatsbibl., Cgm 51;Tristan (Ulrich von Türheim)
Köln, Hist. Archiv der Stadt, Best. 7020 (W*) 88;Tristan (Ulrich von Türheim)
"Heidelberg, Universitätsbibl., Cpg 360; Heidelberg, Universitätsbibl., Cpg 349";Tristan (Ulrich von Türheim)
Brüssel, Königl. Bibl., ms. 14697;Tristan (Ulrich von Türheim)
Privatbesitz Johann Georg Scherz, Straßburg;Tristan als Mönch
Brüssel, Königl. Bibl., ms. 14697;Tristan als Mönch
Fiecht-St. Georgenberg (Tirol), Stiftsbibl., ohne Sign.;Tristrant (Eilhart von Oberge)
Heidelberg, Universitätsbibl., Cpg 346;Tristrant (Eilhart von Oberge)
